target_id	length	eff_length	est_counts	tpm
comp25388_c0_seq1	293	135.031	239	29.8185
comp25841_c0_seq1	345	180.29	0	0
comp24711_c0_seq1	453	281.322	1.54776	0.0926872
comp24711_c0_seq2	249	99.5607	2.45224	0.414952
comp25566_c0_seq1	272	117.682	52	7.44412
comp25515_c0_seq1	307	146.868	7	0.802958
comp25594_c0_seq1	552	377.569	16	0.713914
comp25876_c0_seq1	229	84.6894	2	0.397853
comp24479_c0_seq1	515	341.261	7	0.345568
comp25596_c0_seq1	229	84.6894	3	0.596779
comp25879_c0_seq1	300	140.895	0	0
comp25203_c0_seq1	238	91.1733	3	0.554338
comp25632_c0_seq1	343	178.451	47	4.43712
comp24013_c0_seq1	467	294.693	115	6.5743
comp24570_c0_seq1	292	134.163	30	3.76712
comp25433_c0_seq1	285	128.329	15	1.96919
comp24053_c0_seq1	364	197.606	11	0.937807
comp24249_c0_seq1	405	235.621	12	0.858001
comp25040_c0_seq1	261	108.889	4	0.61887
comp24077_c0_seq1	450	278.447	66	3.99322
comp25653_c0_seq1	343	178.451	36	3.39864
comp25952_c0_seq1	613	437.708	4	0.153956
comp24574_c0_seq1	264	111.284	3	0.454161
comp25956_c0_seq1	255	104.185	27	4.36596
comp25770_c0_seq1	259	107.299	0	0
comp24080_c0_seq1	221	79.0388	31	6.60759
comp24238_c0_seq1	215	74.8011	21	4.72969
comp25790_c0_seq1	201	65.3994	7	1.80321
comp25471_c0_seq1	210	71.4299	6	1.41512
comp25096_c0_seq1	210	71.4299	11	2.59438
comp24310_c0_seq1	217	76.1938	39	8.62316
comp25004_c0_seq1	318	156.443	79	8.5073
comp24517_c0_seq1	279	123.387	3	0.409613
comp25629_c0_seq1	302	142.577	1	0.11816
comp25185_c0_seq1	365	198.533	3	0.254572
comp24264_c0_seq1	320	158.126	30	3.19624
comp25957_c0_seq1	411	241.272	1	0.0698255
comp25479_c0_seq1	631	455.566	220	8.13567
comp25285_c0_seq1	228	83.9781	3	0.601834
comp24394_c0_seq1	224	81.1256	12	2.49198
comp24862_c0_seq1	202	66.1109	7	1.7838
comp24106_c0_seq1	257	105.73	23	3.66481
comp24152_c0_seq1	234	88.3026	6	1.14472
comp25262_c0_seq1	461	288.987	5	0.291483
comp24576_c0_seq1	643	467.446	5	0.180202
comp24447_c0_seq1	411	241.272	0	0
comp24447_c0_seq2	229	84.6894	2	0.397853
comp24438_c0_seq1	242	94.2186	16	2.86091
comp25363_c0_seq1	228	83.9781	15	3.00917
comp25711_c0_seq1	245	96.5621	24	4.18723
comp24104_c0_seq1	217	76.1938	81	17.9096
comp25247_c0_seq1	282	125.838	8	1.07102
comp24515_c0_seq1	303	143.435	42	4.93304
comp25823_c0_seq1	244	95.7625	5	0.879622
comp24650_c0_seq1	298	139.225	42	5.08223
comp24473_c0_seq1	224	81.1256	25	5.19163
comp25733_c0_seq1	238	91.1733	24	4.43471
comp24421_c0_seq1	442	270.742	92	5.72472
comp24637_c0_seq1	277	121.782	6	0.830022
comp24393_c0_seq1	262	109.692	1	0.153585
comp24119_c0_seq1	354	188.453	119	10.6381
comp24977_c0_seq1	414	244.144	7	0.48303
comp24195_c0_seq1	299	140.053	42	5.05219
comp25227_c0_seq1	220	78.3099	16	3.44211
comp25559_c0_seq1	306	146.025	10	1.1537
comp24682_c0_seq1	318	156.443	23	2.47681
comp24035_c0_seq1	276	120.928	41	5.71188
comp24523_c0_seq1	215	74.8011	59	13.2882
comp25381_c0_seq1	292	134.163	112	14.0639
comp24323_c0_seq1	241	93.4514	0	0
comp25751_c0_seq1	208	70.0586	1	0.24047
comp25575_c0_seq1	248	98.784	2	0.341087
comp25201_c0_seq1	213	73.3978	3	0.688588
comp25358_c0_seq1	204	67.3645	0	0
comp24872_c0_seq1	601	425.89	27	1.06804
comp25279_c0_seq1	297	138.384	33.1231	4.03242
comp25279_c0_seq2	229	84.6894	33.8769	6.73901
comp25968_c0_seq1	266	112.895	2	0.298454
comp24181_c0_seq1	570	395.291	1930	82.255
comp25077_c0_seq1	339	174.879	0	0
comp25170_c0_seq1	425	254.556	39	2.58109
comp25297_c0_seq1	281	125.002	32	4.31276
comp24769_c0_seq1	295	136.701	2	0.24648
comp24894_c0_seq1	222	79.744	8	1.6901
comp25974_c0_seq1	386	217.859	5	0.386649
comp25184_c0_seq1	257	105.73	0	0
comp25683_c0_seq1	224	81.1256	2	0.41533
comp25617_c0_seq1	217	76.1938	2	0.442214
comp24887_c0_seq1	289	131.633	24	3.07162
comp25519_c0_seq1	230	85.3888	29	5.72162
comp24067_c0_seq1	419	248.868	64	4.33244
comp24696_c0_seq1	382	214.121	39	3.06851
comp24211_c0_seq1	229	84.6894	1.07542	0.213929
comp24211_c0_seq2	209	70.7432	22.9246	5.45932
comp25549_c0_seq1	210	71.4299	1	0.235853
comp24015_c0_seq1	294	135.84	82	10.1697
comp24007_c0_seq1	222	79.744	114	24.084
comp24191_c0_seq1	203	66.7366	33	8.33051
comp25508_c0_seq1	402	232.827	0	0
comp25789_c0_seq1	280	124.203	36	4.88306
comp25945_c0_seq1	588	413.032	115	4.69068
comp24306_c0_seq1	245	96.5621	57	9.94466
comp24467_c0_seq1	217	76.1938	0	0
comp24967_c0_seq1	528	353.862	0	0
comp24865_c0_seq1	219	77.6074	3	0.651238
comp25463_c0_seq1	404	234.684	9	0.646072
comp24103_c0_seq1	347	182.12	2	0.18501
comp24229_c0_seq1	449	277.486	0	0
comp25037_c0_seq1	406	236.525	0	0
comp24659_c0_seq1	401	231.874	1	0.0726555
comp25081_c0_seq1	238	91.1733	14	2.58691
comp25286_c0_seq1	379	211.357	44	3.50718
comp24248_c0_seq1	242	94.2186	22	3.93376
comp24676_c0_seq1	252	101.83	25	4.13606
comp25434_c0_seq1	339	174.879	6	0.57801
comp25434_c0_seq2	246	97.2986	0	0
comp24377_c0_seq1	230	85.3888	7	1.38108
comp24690_c0_seq1	278	122.646	5	0.686812
comp25758_c0_seq1	276	120.928	2	0.278628
comp25942_c0_seq1	364	197.606	0	0
comp25976_c0_seq1	400	230.936	47	3.42869
comp24296_c0_seq1	320	158.126	6	0.639248
comp25169_c0_seq1	208	70.0586	2	0.480939
comp24465_c0_seq1	253	102.602	21	3.44815
comp25205_c0_seq1	243	94.989	0	0
comp24686_c0_seq1	529	354.862	271	12.8656
comp25817_c0_seq1	207	69.3572	32	7.77285
comp24212_c0_seq1	213	73.3978	19	4.36106
comp24839_c0_seq1	221	79.0388	36	7.67333
comp24838_c0_seq1	270	116.1	69	10.0124
comp24428_c0_seq1	365	198.533	93	7.89174
comp24721_c0_seq1	493	319.833	77	4.05591
comp24000_c0_seq1	633	457.538	1	0.0368209
comp25520_c0_seq1	350	184.829	167	15.2218
comp24622_c0_seq1	332	168.642	0	0
comp25865_c0_seq1	225	81.7816	14	2.88399
comp25000_c0_seq1	517	343.192	0	0
comp25000_c0_seq2	468	295.669	25	1.42448
comp25000_c0_seq3	344	179.402	7	0.657342
comp25000_c0_seq4	295	136.701	0	0
comp24118_c0_seq1	503	329.585	0	0
comp24497_c0_seq1	329	166.015	4	0.405913
comp25383_c0_seq1	286	129.162	25	3.26082
comp24774_c0_seq1	317	155.569	2	0.216585
comp25605_c0_seq1	458	286.138	0	0
comp24315_c0_seq1	412	242.238	18	1.25185
comp25024_c0_seq1	219	77.6074	100	21.7079
comp25360_c0_seq1	265	112.091	8	1.20237
comp25719_c0_seq1	428	257.4	0	0
comp25719_c0_seq2	328	165.117	2	0.204061
comp25086_c0_seq1	276	120.928	116	16.1604
comp25855_c0_seq1	620	444.629	57	2.15973
comp24670_c0_seq1	357	191.193	8	0.704919
comp25565_c0_seq1	218	76.8994	1	0.219078
comp25599_c0_seq1	205	68.0149	16	3.96312
comp25659_c0_seq1	219	77.6074	0	0
comp24946_c0_seq1	410	240.282	4	0.280453
comp24528_c0_seq1	206	68.6878	2	0.490537
comp25120_c0_seq1	291	133.344	31	3.9166
comp25502_c0_seq1	469	296.591	53	3.0105
comp24732_c0_seq1	699	523.053	45	1.4494
comp25702_c0_seq1	224	81.1256	0	0
comp25452_c0_seq1	591	415.999	9	0.364478
comp24372_c0_seq1	253	102.602	7	1.14938
comp24201_c0_seq1	586	411.032	17	0.696778
comp24190_c0_seq1	349	183.933	3	0.274779
comp24360_c0_seq1	311	150.365	115	12.8846
comp25846_c0_seq1	376	208.581	38	3.06924
comp25688_c0_seq1	265	112.091	5	0.751484
comp24660_c0_seq1	215	74.8011	0	0
comp24982_c0_seq1	400	230.936	0	0
comp25830_c0_seq1	266	112.895	24	3.58144
comp25472_c0_seq1	251	101.064	24	4.00072
comp25435_c0_seq1	399	229.997	21	1.53822
comp25272_c0_seq1	394	225.337	18	1.34574
comp24909_c0_seq1	365	198.533	28	2.37601
comp25779_c0_seq1	320	158.126	50	5.32707
comp24807_c0_seq1	690	514.094	0	0
comp25283_c0_seq1	374	206.726	467	38.0577
comp24932_c0_seq1	321	159.049	121	12.8167
comp24651_c0_seq1	237	90.4338	3	0.558872
comp25753_c0_seq1	225	81.7816	0	0
comp24619_c0_seq1	250	100.315	30	5.03821
comp25954_c0_seq1	290	132.472	0	0
comp25875_c0_seq1	265	112.091	26	3.90772
comp25858_c0_seq1	262	109.692	12	1.84302
comp25505_c0_seq1	222	79.744	49	10.3519
comp25316_c0_seq1	234	88.3026	1	0.190787
comp25188_c0_seq1	384	216.037	51	3.97708
comp24105_c0_seq1	512	338.35	35.6514	1.77514
comp24105_c0_seq2	230	85.3888	104.349	20.5877
comp24531_c0_seq1	497	323.743	12	0.624458
comp24108_c0_seq1	278	122.646	44	6.04394
comp24326_c0_seq1	220	78.3099	222	47.7593
comp24738_c0_seq1	323	160.822	0	0
comp25576_c0_seq1	265	112.091	19	2.85564
comp24827_c0_seq1	213	73.3978	16	3.67247
comp24881_c0_seq1	364	197.606	76	6.4794
comp25400_c0_seq1	249	99.5607	31	5.2456
comp25935_c0_seq1	456	284.213	33	1.9561
comp25377_c0_seq1	237	90.4338	9	1.67661
comp24529_c0_seq1	346	181.188	2.26825	0.210903
comp24529_c0_seq2	204	67.3645	11.7317	2.93395
comp24253_c0_seq1	304	144.277	0	0
comp24557_c0_seq1	257	105.73	549	87.4773
comp25090_c0_seq1	266	112.895	7	1.04459
comp24518_c0_seq1	394	225.337	1	0.0747635
comp25544_c0_seq1	365	198.533	23	1.95172
comp25904_c0_seq1	377	209.486	0	0
comp24790_c0_seq1	259	107.299	16	2.51215
comp24163_c0_seq1	543	368.688	17	0.776804
comp25920_c0_seq1	210	71.4299	1	0.235853
comp24188_c0_seq1	259	107.299	17	2.66915
comp25103_c0_seq1	319	157.297	18	1.92786
comp25393_c0_seq1	337	173.065	16	1.55752
comp24751_c0_seq1	244	95.7625	1	0.175924
comp24808_c0_seq1	284	127.473	187	24.7142
comp25312_c0_seq1	779	602.772	53	1.4813
comp25579_c0_seq1	295	136.701	2	0.24648
comp24580_c0_seq1	635	459.511	38	1.39319
comp25399_c0_seq1	254	103.399	14	2.28105
comp24869_c0_seq1	236	89.7191	8	1.5022
comp24904_c0_seq1	382	214.121	0	0
comp24994_c0_seq1	239	91.9532	13	2.38176
comp25252_c0_seq1	615	439.682	299	11.4566
comp24978_c0_seq1	432	261.184	85	5.48269
comp25671_c0_seq1	732	555.902	146	4.42462
comp24687_c0_seq1	237	90.4338	34	6.33388
comp25063_c0_seq1	302	142.577	3	0.354481
comp24489_c0_seq1	256	104.941	0	0
comp24379_c0_seq1	477	304.331	0	0
comp24397_c0_seq1	244	95.7625	2	0.351849
comp25215_c0_seq1	227	83.2591	250	50.586
comp25633_c0_seq1	396	227.193	3	0.222458
comp25699_c0_seq1	207	69.3572	4	0.971606
comp24044_c0_seq1	384	216.037	19	1.48166
comp24235_c0_seq1	214	74.0596	2	0.454957
comp25909_c0_seq1	685	509.125	49	1.62141
comp25226_c0_seq1	338	173.956	1	0.0968463
comp25851_c0_seq1	445	273.648	10	0.615643
comp24590_c0_seq1	341	176.64	0	0
comp24349_c0_seq1	304	144.277	15	1.75152
comp24635_c0_seq1	285	128.329	6	0.787676
comp24834_c0_seq1	237	90.4338	35	6.52017
comp24169_c0_seq1	201	65.3994	0	0
comp24759_c0_seq1	659	483.342	1	0.0348552
comp25737_c0_seq1	446	274.615	18	1.10426
comp25299_c0_seq1	350	184.829	15	1.36723
comp24853_c0_seq1	590	414.999	1	0.0405952
comp25182_c0_seq1	568	393.314	124	5.31133
comp24703_c0_seq1	390	221.597	20	1.5205
comp25861_c0_seq1	208	70.0586	75	18.0352
comp24537_c0_seq1	368	201.235	3	0.251153
comp24056_c0_seq1	454	282.294	20	1.19358
comp24312_c0_seq1	406	236.525	38	2.70662
comp25550_c0_seq1	227	83.2591	0	0
comp25410_c0_seq1	320	158.126	20	2.13083
comp24771_c0_seq1	222	79.744	127	26.8304
comp24577_c0_seq1	285	128.329	18	2.36303
comp25560_c0_seq1	477	304.331	106	5.86789
comp24675_c0_seq1	588	413.032	119	4.85383
comp25210_c0_seq1	240	92.703	23	4.1798
comp25747_c0_seq1	285	128.329	107	14.0469
comp24824_c0_seq1	430	259.311	65	4.22293
comp25191_c0_seq1	291	133.344	84	10.6127
comp24971_c0_seq1	227	83.2591	0	0
comp24548_c0_seq1	347	182.12	311	28.769
comp25334_c0_seq1	369	202.181	0	0
comp24339_c0_seq1	495	321.794	25	1.30883
comp25775_c0_seq1	952	775.545	79	1.7161
comp24082_c0_seq1	365	198.533	161	13.662
comp24140_c0_seq1	553	378.538	134	5.96371
comp24949_c0_seq1	307	146.868	11	1.26179
comp25764_c0_seq1	334	170.407	914	90.3608
comp25857_c0_seq1	741	564.891	607	18.1028
comp25527_c0_seq1	250	100.315	3	0.503821
comp25787_c0_seq1	201	65.3994	43	11.0769
comp24630_c0_seq1	360	193.894	8	0.6951
comp25929_c0_seq1	444	272.676	44	2.71849
comp25944_c0_seq1	283	126.671	24	3.19194
comp25894_c0_seq1	360	193.894	13	1.12954
comp24126_c0_seq1	347	182.12	128	11.8406
comp25678_c0_seq1	397	228.119	84	6.20354
comp24861_c0_seq1	302	142.577	11	1.29976
comp25623_c0_seq1	525	350.94	0	0
comp24093_c0_seq1	289	131.633	2	0.255968
comp24148_c0_seq1	568	393.314	60	2.57
