target_id	length	eff_length	est_counts	tpm
comp25388_c0_seq1	427	242.895	329	18.1779
comp25841_c0_seq1	284	117.228	99	11.3336
comp24711_c0_seq1	299	129.238	5	0.519214
comp25566_c0_seq1	201	58.6471	15	3.4325
comp25515_c0_seq1	253	93.4727	297	42.6419
comp25594_c0_seq1	322	148.58	0	0
comp25876_c0_seq1	207	62.3041	53	11.4163
comp24479_c0_seq1	285	118.001	0	0
comp25596_c0_seq1	266	103.287	0	0
comp25879_c0_seq1	264	101.767	3	0.395621
comp25203_c0_seq1	277	111.633	26	3.12568
comp25632_c0_seq1	954	762.281	198	3.4859
comp24013_c0_seq1	390	208.653	136	8.74741
comp24570_c0_seq1	438	253.273	487	25.8051
comp25433_c0_seq1	393	211.427	9	0.571277
comp25051_c0_seq1	214	66.6284	617	124.277
comp24053_c0_seq1	285	118.001	42	4.77669
comp24249_c0_seq1	357	178.88	17	1.27542
comp25040_c0_seq1	643	452.401	156	4.62771
comp24077_c0_seq1	281	114.892	90	10.5127
comp25653_c0_seq1	249	90.6074	677	100.274
comp25952_c0_seq1	208	62.8905	8	1.70714
comp24574_c0_seq1	502	314.248	615	26.2645
comp25956_c0_seq1	427	242.895	0	0
comp25770_c0_seq1	462	276.12	0	0
comp24080_c0_seq1	276	110.818	103	12.4736
comp24238_c0_seq1	750	558.769	155	3.72276
comp25790_c0_seq1	238	82.7462	3	0.486563
comp24645_c0_seq1	203	59.8832	1	0.224109
comp25471_c0_seq1	323	149.422	2	0.179631
comp25096_c0_seq1	291	122.781	14	1.53025
comp24310_c0_seq1	452	266.565	11	0.553802
comp25004_c0_seq1	403	220.671	1031	62.7017
comp24517_c0_seq1	272	107.87	143	17.791
comp25629_c0_seq1	277	111.633	5	0.601093
comp25185_c0_seq1	213	66.0156	15	3.04937
comp24264_c0_seq1	276	110.818	3	0.36331
comp25957_c0_seq1	234	79.9152	41	6.88525
comp25479_c0_seq1	351	173.499	0	0
comp25285_c0_seq1	345	168.271	20	1.59509
comp24394_c0_seq1	231	77.8633	52	8.96264
comp24862_c0_seq1	245	87.7295	13	1.98867
comp24106_c0_seq1	293	124.382	1	0.107897
comp24152_c0_seq1	201	58.6471	0	0
comp25262_c0_seq1	497	309.443	395	17.131
comp24576_c0_seq1	452	266.565	91	4.58145
comp24447_c0_seq1	244	86.9784	462	71.2847
comp24438_c0_seq1	344	167.417	507	40.6419
comp25363_c0_seq1	276	110.818	32	3.87531
comp25711_c0_seq1	246	88.4749	1	0.151686
comp24104_c0_seq1	223	72.4875	55	10.1828
comp25247_c0_seq1	227	75.1468	209	37.3251
comp24515_c0_seq1	326	151.918	50	4.41698
comp25823_c0_seq1	412	228.951	176	10.3166
comp24650_c0_seq1	204	60.4536	4	0.887981
comp24473_c0_seq1	280	114.118	38	4.46885
comp25733_c0_seq1	280	114.118	131	15.4058
comp24421_c0_seq1	248	89.9216	27	4.02963
comp24637_c0_seq1	233	79.2625	31	5.24879
comp24393_c0_seq1	276	110.818	3	0.36331
comp24119_c0_seq1	285	118.001	36	4.09431
comp24977_c0_seq1	383	202.198	8	0.53098
comp24195_c0_seq1	301	130.903	3	0.307565
comp25227_c0_seq1	350	172.63	48	3.73156
comp25559_c0_seq1	265	102.513	48	6.28386
comp24682_c0_seq1	226	74.4887	38	6.84634
comp24523_c0_seq1	277	111.633	44	5.28962
comp25381_c0_seq1	255	94.9239	0	0
comp24323_c0_seq1	318	145.213	0	0
comp25751_c0_seq1	318	145.213	2	0.184838
comp25575_c0_seq1	448	262.759	194	9.90853
comp25201_c0_seq1	216	67.9328	68	13.4337
comp25358_c0_seq1	639	448.464	66	1.97506
comp24872_c0_seq1	248	89.9216	22	3.2834
comp25279_c0_seq1	273	108.578	0	0
comp25968_c0_seq1	329	154.441	3	0.260689
comp24181_c0_seq1	388	206.829	49	3.17943
comp25077_c0_seq1	417	233.572	22	1.26406
comp25170_c0_seq1	211	64.7842	46	9.52915
comp25297_c0_seq1	304	133.427	6	0.603493
comp24769_c0_seq1	257	96.4245	399	55.5329
comp24894_c0_seq1	353	175.26	219	16.7698
comp25974_c0_seq1	840	648.459	1	0.0206958
comp25974_c0_seq2	705	513.92	0	0
comp25184_c0_seq1	228	75.8094	16	2.83245
comp25683_c0_seq1	297	127.594	20	2.10361
comp25617_c0_seq1	378	197.663	55	3.73425
comp24887_c0_seq1	510	322.023	18	0.750154
comp25519_c0_seq1	245	87.7295	11	1.68272
comp24067_c0_seq1	258	97.136	0	0
comp24696_c0_seq1	481	294.078	96	4.38101
comp24211_c0_seq1	210	64.1147	13	2.72114
comp25549_c0_seq1	474	287.43	190	8.87128
comp24015_c0_seq1	223	72.4875	0	0
comp24007_c0_seq1	234	79.9152	1	0.167933
comp24191_c0_seq1	362	183.356	15	1.0979
comp25508_c0_seq1	326	151.918	133	11.7492
comp25789_c0_seq1	248	89.9216	6	0.895473
comp24439_c0_seq1	281	114.892	18	2.10255
comp24306_c0_seq1	268	104.788	18	2.30529
comp24467_c0_seq1	349	171.754	47	3.67246
comp24967_c0_seq1	343	166.537	12	0.96702
comp24865_c0_seq1	368	188.678	39	2.77401
comp25463_c0_seq1	367	187.788	6	0.428793
comp24103_c0_seq1	426	241.979	0	0
comp25265_c0_seq1	231	77.8633	3	0.517075
comp24229_c0_seq1	262	100.249	19	2.54355
comp25037_c0_seq1	514	325.919	97	3.99418
comp24659_c0_seq1	243	86.2672	17	2.64465
comp25081_c0_seq1	235	80.5873	15	2.49799
comp25286_c0_seq1	360	181.551	2	0.147842
comp24248_c0_seq1	472	285.506	26	1.22215
comp24676_c0_seq1	526	337.565	107	4.25395
comp25434_c0_seq1	249	90.6074	102	15.1078
comp24377_c0_seq1	399	216.932	169	10.4551
comp24690_c0_seq1	206	61.6962	14	3.04534
comp25758_c0_seq1	213	66.0156	110	22.362
comp25942_c0_seq1	258	97.136	11	1.51977
comp25976_c0_seq1	394	212.353	56	3.53912
comp24296_c0_seq1	307	135.958	103	10.1671
comp25169_c0_seq1	305	134.294	13	1.29912
comp25344_c0_seq1	381	200.407	39	2.61167
comp24465_c0_seq1	306	135.128	3	0.297948
comp25205_c0_seq1	300	130.079	45	4.64269
comp24686_c0_seq1	277	111.633	462	55.541
comp25817_c0_seq1	228	75.8094	0	0
comp24212_c0_seq1	326	151.918	11	0.971736
comp24838_c0_seq1	226	74.4887	117	21.0795
comp24428_c0_seq1	245	87.7295	49	7.49576
comp24900_c0_seq1	352	174.385	28	2.15484
comp24721_c0_seq1	210	64.1147	11	2.30251
comp24000_c0_seq1	211	64.7842	0	0
comp25934_c0_seq1	339	163.101	61	5.01926
comp25520_c0_seq1	274	109.28	1492	183.228
comp24622_c0_seq1	337	161.353	93	7.7352
comp25865_c0_seq1	361	182.467	0	0
comp25000_c0_seq1	314	141.846	26	2.45992
comp24118_c0_seq1	281	114.892	4	0.467233
comp24497_c0_seq1	245	87.7295	15	2.29462
comp25383_c0_seq1	232	78.5216	78	13.3313
comp24774_c0_seq1	249	90.6074	26	3.85101
comp25605_c0_seq1	238	82.7462	0	0
comp24315_c0_seq1	244	86.9784	5	0.771479
comp25360_c0_seq1	516	327.853	1121	45.8872
comp25719_c0_seq1	360	181.551	716	52.9274
comp25086_c0_seq1	221	71.2045	25	4.71192
comp25855_c0_seq1	236	81.3307	147	24.2565
comp24670_c0_seq1	233	79.2625	55	9.31238
comp25565_c0_seq1	261	99.4582	13	1.75416
comp25599_c0_seq1	380	199.486	95	6.39113
comp25659_c0_seq1	462	276.12	912	44.3264
comp24946_c0_seq1	366	186.894	21	1.50796
comp24528_c0_seq1	247	89.2078	3	0.451319
comp25120_c0_seq1	307	135.958	226	22.3084
comp25502_c0_seq1	391	209.58	0	0
comp24732_c0_seq1	391	209.58	4	0.256139
comp25702_c0_seq1	261	99.4582	40	5.3974
comp25452_c0_seq1	216	67.9328	153	30.2258
comp24372_c0_seq1	271	107.08	1	0.125331
comp24201_c0_seq1	261	99.4582	6	0.80961
comp24190_c0_seq1	236	81.3307	1	0.16501
comp24360_c0_seq1	221	71.2045	11	2.07325
comp25846_c0_seq1	219	69.893	123	23.6177
comp25688_c0_seq1	261	99.4582	0	0
comp24660_c0_seq1	215	67.2814	163	32.5131
comp24982_c0_seq1	208	62.8905	130	27.7411
comp25830_c0_seq1	262	100.249	2	0.267742
comp25472_c0_seq1	389	207.761	36	2.32544
comp25435_c0_seq1	288	120.397	0	0
comp25272_c0_seq1	449	263.716	34	1.73024
comp24571_c0_seq1	275	110.065	2	0.243864
comp24909_c0_seq1	269	105.539	30	3.8148
comp25779_c0_seq1	321	147.743	40	3.63344
comp24792_c0_seq1	236	81.3307	1	0.16501
comp24807_c0_seq1	351	173.499	155	11.9895
comp25283_c0_seq1	300	130.079	44	4.53952
comp24932_c0_seq1	216	67.9328	14	2.76576
comp24651_c0_seq1	492	304.691	27	1.18924
comp25753_c0_seq1	256	95.7118	130	18.2282
comp24619_c0_seq1	231	77.8633	48	8.27321
comp25954_c0_seq1	275	110.065	44	5.365
comp25875_c0_seq1	202	59.237	33	7.4763
comp25469_c0_seq1	220	70.5748	120	22.819
comp25858_c0_seq1	351	173.499	0	0
comp25316_c0_seq1	321	147.743	20	1.81672
comp25188_c0_seq1	287	119.616	48	5.38538
comp24105_c0_seq1	340	163.93	36	2.94719
comp24531_c0_seq1	265	102.513	59	7.72391
comp24108_c0_seq1	250	91.3589	25	3.67244
comp24326_c0_seq1	353	175.26	77	5.89622
comp24738_c0_seq1	229	76.4625	1	0.175516
comp25576_c0_seq1	306	135.128	6	0.595896
comp24827_c0_seq1	322	148.58	80	7.22597
comp24881_c0_seq1	271	107.08	2	0.250661
comp25661_c0_seq1	227	75.1468	31	5.53626
comp25400_c0_seq1	279	113.282	66	7.81895
comp25935_c0_seq1	254	94.2058	67	9.5447
comp25377_c0_seq1	296	126.838	6	0.634845
comp24529_c0_seq1	382	201.29	32	2.1335
comp24253_c0_seq1	210	64.1147	52	10.8846
comp24557_c0_seq1	234	79.9152	913	153.323
comp25090_c0_seq1	571	381.481	69	2.4274
comp24518_c0_seq1	241	84.8604	0	0
comp25544_c0_seq1	657	466.236	453	13.0394
comp25904_c0_seq1	396	214.204	852	53.38
comp24790_c0_seq1	250	91.3589	10	1.46898
comp24163_c0_seq1	205	61.0573	4	0.8792
comp25920_c0_seq1	266	103.287	73	9.48507
comp24188_c0_seq1	424	240.097	9	0.503062
comp25103_c0_seq1	325	151.111	140	12.4336
comp25393_c0_seq1	233	79.2625	2	0.338632
comp24751_c0_seq1	220	70.5748	14	2.66222
comp24808_c0_seq1	267	104.034	27	3.48302
comp25579_c0_seq1	370	190.496	414	29.1661
comp24580_c0_seq1	241	84.8604	0	0
comp25399_c0_seq1	235	80.5873	4	0.666129
comp24869_c0_seq1	243	86.2672	0	0
comp24904_c0_seq1	210	64.1147	11	2.30251
comp24994_c0_seq1	293	124.382	85	9.17121
comp25252_c0_seq1	282	115.677	103	11.9497
comp24978_c0_seq1	330	155.305	7	0.604892
comp25671_c0_seq1	308	136.794	2	0.196214
comp24687_c0_seq1	286	118.846	5	0.564614
comp25063_c0_seq1	301	130.903	69	7.07399
comp24489_c0_seq1	289	121.141	0	0
comp24379_c0_seq1	273	108.578	86	10.6297
comp24397_c0_seq1	247	89.2078	21	3.15923
comp25215_c0_seq1	586	396.271	254	8.60215
comp25633_c0_seq1	232	78.5216	2	0.341827
comp25706_c0_seq1	352	174.385	2323	178.774
comp25699_c0_seq1	250	91.3589	18	2.64416
comp24044_c0_seq1	226	74.4887	1	0.180167
comp24235_c0_seq1	540	351.293	11	0.420231
comp25909_c0_seq1	247	89.2078	517	77.7773
comp25226_c0_seq1	384	203.144	86	5.68147
comp25851_c0_seq1	206	61.6962	0	0
comp24590_c0_seq1	329	154.441	44	3.82344
comp24349_c0_seq1	409	226.184	2	0.118668
comp24635_c0_seq1	223	72.4875	2	0.370282
comp24834_c0_seq1	362	183.356	15	1.0979
comp24169_c0_seq1	454	268.44	237	11.8486
comp24759_c0_seq1	439	254.19	114	6.01882
comp25737_c0_seq1	222	71.8134	7	1.30815
comp25299_c0_seq1	528	339.531	35	1.38342
comp24853_c0_seq1	256	95.7118	37	5.18802
comp25182_c0_seq1	308	136.794	85	8.33908
comp24703_c0_seq1	240	84.1472	861	137.318
comp25861_c0_seq1	423	239.141	13	0.729549
comp24537_c0_seq1	245	87.7295	93	14.2266
comp24295_c0_seq1	224	73.1502	14	2.56849
comp24312_c0_seq1	203	59.8832	135	30.2548
comp25550_c0_seq1	334	158.794	1	0.0845146
comp25410_c0_seq1	219	69.893	6	1.15208
comp24771_c0_seq1	253	93.4727	30	4.30727
comp24577_c0_seq1	204	60.4536	22	4.88389
comp25560_c0_seq1	332	157.057	352	30.0781
comp24675_c0_seq1	395	213.261	0	0
comp25210_c0_seq1	271	107.08	48	6.01587
comp25747_c0_seq1	282	115.677	31	3.59651
comp24824_c0_seq1	392	210.523	15	0.956217
comp25191_c0_seq1	526	337.565	541	21.5083
comp24971_c0_seq1	274	109.28	9	1.10526
comp24548_c0_seq1	287	119.616	94	10.5464
comp25993_c0_seq1	210	64.1147	6	1.25591
comp25334_c0_seq1	295	125.996	376	40.0495
comp24339_c0_seq1	286	118.846	24	2.71015
comp24082_c0_seq1	449	263.716	185	9.41456
comp24140_c0_seq1	219	69.893	1	0.192013
comp24949_c0_seq1	223	72.4875	2	0.370282
comp25764_c0_seq1	323	149.422	0	0
comp25857_c0_seq1	247	89.2078	2	0.300879
comp25527_c0_seq1	246	88.4749	0	0
comp25787_c0_seq1	504	316.184	24	1.01868
comp24630_c0_seq1	258	97.136	32	4.42115
comp25929_c0_seq1	302	131.717	12	1.22266
comp25944_c0_seq1	340	163.93	100	8.18665
comp25894_c0_seq1	356	177.985	144	10.8579
comp24126_c0_seq1	264	101.767	0	0
comp25678_c0_seq1	250	91.3589	2	0.293795
comp24861_c0_seq1	304	133.427	275	27.6601
comp25623_c0_seq1	207	62.3041	5	1.07701
comp24093_c0_seq1	487	299.868	45	2.01395
comp24148_c0_seq1	684	493.121	293	7.97406
comp24207_c0_seq1	310	138.462	0	0
comp25426_c0_seq1	402	219.761	695	42.4423
comp24740_c0_seq1	275	110.065	255	31.0926
comp24933_c0_seq1	458	272.265	26	1.28158
comp25501_c0_seq1	202	59.237	39	8.83562
comp24995_c0_seq1	202	59.237	3	0.679663
comp25065_c0_seq1	264	101.767	1	0.131874
comp25622_c0_seq1	253	93.4727	38	5.45587
comp25991_c0_seq1	224	73.1502	26	4.77005
comp24605_c0_seq1	258	97.136	0	0
comp24086_c0_seq1	446	260.85	57	2.93258
comp24945_c0_seq1	439	254.19	0	0
comp25757_c0_seq1	425	241.018	101	5.62389
comp24709_c0_seq1	230	77.1647	434	75.4808
comp25844_c0_seq1	341	164.815	100	8.14271
comp25124_c0_seq1	427	242.895	52	2.8731
comp25033_c0_seq1	218	69.2212	17	3.29591
comp24161_c0_seq1	249	90.6074	23	3.40667
comp24564_c0_seq1	331	156.205	136	11.6845
comp24178_c0_seq1	331	156.205	423	36.3422
comp25074_c0_seq1	225	73.8291	1	0.181776
comp24940_c0_seq1	213	66.0156	46	9.3514
comp25657_c0_seq1	347	169.981	5	0.394762
